DAY,DATE,UTC,CALLSIGN,PR,MESSAGE,Q,LN,SPECIFICATION,E6,NOTES,SOURCE,SET
SUN,2023.11.12,15:32,DEATHBLOW,WR,WRDA6EL3S24HATM6CONQVPCYKEVJ47,,30,,,,,SET-3
SUN,2023.11.12,15:40,DEATHBLOW,MN,MNX6UAQ3LZJ7X36DQ6GEDXYDRCA3CBRROVDUEZFU4TTTT27B7ZHGTD4JZS3KTKUXXXXKPDJGICWYHTZDFDSKATTTTGKCOTNHU7SVPOQOSISOOOOY6NXIITYVU66DYEVYSQBSAQHWRIIAHBEYSJJCBSSKCPA223IWYSCT24,+,166,[166 CHAR],,,,SET-3
SUN,2023.11.12,17:52,DEATHBLOW,WR,WRXXQGS3BLSJSYATCUBXZKWBKF3PNO,,30,,,,,SET-3
SUN,2023.11.12,23:09,DEATHBLOW,CQ,CQLFQWE6IBI6SDNJGBFH2NOR3E6TKF,>,30,FOR HEROD 67,AE0412 (FOR),,,SET-3
SUN,2023.11.12,23:38,DEATHBLOW,WR,WR7P3SX57DGX47WGFA2EOGMEIE7AMV,,30,,,,,SET-3
MON,2023.11.13,14:42,ABRASIVE,WR,WRIEJHJAGKJWFOQD2TTOA6YPH7EH4L,,30,,,,,SET-3
MON,2023.11.13,14:48,ABRASIVE,WR,WRIEJHJAGKJWFOQD2TTOA6YPH7EH4L,,30,,,,,SET-3
MON,2023.11.13,21:16,ABRASIVE,WR,WRZCD,\,5,,,,,SET-3
MON,2023.11.13,21:17,ABRASIVE,WR,WRZCDUPXT5ZXIFQXYJ5M6RD26WI3ML,,30,,,,,SET-3
MON,2023.11.13,21:22,LUNCHBOX,WR,WRZCDUPXT5ZXIFQXYJ5M6RD26WI3ML,,30,,AE041A,,,SET-3
TUE,2023.11.14,14:46,ASHRIDGE,WR,WROU77BT2JO2GDJ6ZA3AGI5N2TGQEI,,30,,,,,SET-3
TUE,2023.11.14,18:36,ASHRIDGE,CQ,CQBFINW6JPJ6RCPUR7SO6YQWWVBVUS,>,30,FOR CIVET,,,,SET-3
TUE,2023.11.14,18:49,ASHRIDGE,WR,WR34F2NGEZA7H27EGJEGZWKFVHRW64,,30,,,,,SET-3
TUE,2023.11.14,19:00,ASHRIDGE,CQ,CQMECKZGMLPGKVLWXNCBTDDXPSGK7D,>,30,FOR CIVET,,,,SET-3
TUE,2023.11.14,21:42,ASHRIDGE,WR,WREMHHSZXYGWOIEMRUO5BMEIAC65DK,,30,,,,,SET-3
TUE,2023.11.14,22:33,ASHRIDGE,CQ,CQ6ZNDRCQM3BUUUUEGRIGKYJMR6QUHLEHX,+,34,[34 CHAR],,,,SET-3
TUE,2023.11.14,22:56,ASHRIDGE,CQ,CQZGYWYAE52YRYJBRC7JA7WNMCSDRQ,>,30,FOR ATOKA,,,,SET-3
TUE,2023.11.14,23:14,ASHRIDGE,CQ,CQOEJ7CVN53FG7NN7XMQP2F2RBPPOF,>,30,FOR ATOKA,,,,SET-3
WED,2023.11.15,03:04,OXIDATION,CQ,CQWW7BWSOQULTAWTGA6WWS6U5DEEML,>,30,FOR DOPEY,,,,SET-3
WED,2023.11.15,03:24,OXIDATION,CQ,CQASAZKCLBTEXRPMTENL7IEGOQKOG4,>,30,FOR DOPEY,,,,SET-3
WED,2023.11.15,05:52,OXIDATION,DD,DDW7UVMSOXSJQ4YS4R6FKUUIP74R52,,30,,,,,SET-3
WED,2023.11.15,12:32,OXIDATION,DD,DDOE5EAPHMKDM7XYK4RR33LTCFXFFHJVLUGOR,+,37,[37 CHAR],,,,SET-3
WED,2023.11.15,16:24,OXIDATION,DD,DDCBK6XRDSGAEKCDR37DEAEDIY22PE,>,30,FOR DOPEY,,,,SET-3
WED,2023.11.15,16:34,OXIDATION,DD,DD2KLU4G27TQJGNNK3GVIX752QWDKK,>,30,FOR ADDED VALUE,,"Operator was misreading/mispronouncing ADDED VALUE as ""AIDED VALUE""?",,SET-3
WED,2023.11.15,16:46,OXIDATION,DD,DDDFLYAUEXBW6YJVSNUVCJOCTFZSFU,>,30,FOR ADDED VALUE,,,,SET-3
WED,2023.11.15,17:16,OXIDATION,DD,DDYBTUCC4TZAX5JRHJ3VF32L6AOVWH,>,30,FOR ADDED VALUE,,,,SET-3
WED,2023.11.15,17:46,OXIDATION,DD,DDPAYROC2HUVSDBZXX4TVIY2VKZBYJ,>,30,FOR ADDED VALUE,,,,SET-3
WED,2023.11.15,18:25,OXIDATION,DD,DDU4JVIK7SJPJHQJTG4YYKSZLCXNOQ7EMO,+,34,[34 CHAR],,,,SET-3
WED,2023.11.15,21:32,OXIDATION,DD,DDBNLPTY3JEYFDELR6C7AXJ4FICNUH,>,30,FOR DOPEY,,,,SET-3
WED,2023.11.15,22:46,OXIDATION,DD,DDSCU5PIFBZZNX2QIOZCUSJYYNDLIM,>,30,FOR DOPEY,,,,SET-3
WED,2023.11.15,23:08,OXIDATION,DD,DD3NESDP7HQ5UEMJYV44XEUTRO2J33,>,30,FOR DOPEY,,,,SET-3
WED,2023.11.15,23:32,OXIDATION,WR,WRDLYZOWNHSEHTKLKPMWA4LXJYNSGB,,30,,,,,SET-3
WED,2023.11.15,23:50,HALLOWEEN,WR,WRDLYZOWNHSEHTKLKPMWA4LXJYNSGB,,30,,,,,SET-3
THU,2023.11.16,00:20,TERRIFIC,WR,WRDLYZOWNHSEHTKLKPMWA4LXJYNSGB,,30,,,,,SET-3
THU,2023.11.16,00:50,TERRIFIC,WR,WRDLYZOWNHSEHTKLKPMWA4LXJYNSGB,,30,,,,,SET-3
THU,2023.11.16,01:20,TERRIFIC,WR,WRDLYZOWNHSEHTKLKPMWA4LXJYNSGB,,30,,,,,SET-3
THU,2023.11.16,04:42,EASEMENT,DD,DD6WB2ZW3HZ72EJK,\,16,,,,,SET-3
THU,2023.11.16,04:44,EASEMENT,DD,DD6WB2ZW3HZ72EJKSKZKW2LVAZ2MIX,>,30,FOR LURCH,,,,SET-3
THU,2023.11.16,05:04,EASEMENT,DD,DDSZLESGXEC42SXM6GZY2AEOG674ZH,>,30,FOR LURCH,,,,SET-3
THU,2023.11.16,13:04,EASEMENT,DD,DDFKWOPPYOJK7NQ24AOMF2V47SZHQF,>,30,FOR HORSERACE,,,,SET-3
THU,2023.11.16,13:14,EASEMENT,DD,DD4JGW7TD4AHC6QLFRQR33GUKQ5OXJ,>,30,FOR QUAVER,,,,SET-3
THU,2023.11.16,13:33,EASEMENT,DD,DDCTODAP2HKHW7PAWFNRFTJYPI4F36,>,30,"FOR HORSERACE, QUAVER",,,,SET-3
THU,2023.11.16,13:42,EASEMENT,DD,DDNMK6KGXRK4IRM7QRMQAGUKDYYBBI,>,30,"FOR HORSERACE, QUAVER",,,,SET-3
THU,2023.11.16,13:52,EASEMENT,DD,DDOTGYOKJUW6LZIU7ICW3K7QDPNPGI,>,30,FOR HORSERACE,,,,SET-3
THU,2023.11.16,14:02,EASEMENT,DD,DD2GRXGRDV2AU5SRMEHZZABTGYKKHY,>,30,FOR QUAVER,,,,SET-3
THU,2023.11.16,16:12,EASEMENT,DD,DD5ASNFOIGCPJJUXJ7Y5TOVOVHEYT7IM2C7U4G2C7Q4S,+,44,[44 CHAR],,,,SET-3
THU,2023.11.16,16:18,EASEMENT,DD,DD5ASNFOIGCPJJUXJ7Y5TOVOVHEYT7IM2C7U4G2C7Q4S,+,44,[44 CHAR],,Only on 8992 kHz.,,SET-3
THU,2023.11.16,16:29,EASEMENT,DD,DD3SS5OQEDNLVL7O2734HEH7N4UHX7,,30,,,,,SET-3
THU,2023.11.16,16:49,EASEMENT,WR,WRPJN64YSRCKDBTJ75KO76DWXKDWYW,,30,,,,,SET-3
THU,2023.11.16,16:54,EASEMENT,WR,WRKJECDZAVGCAVPF6VQMWKS3Q6P2NT,,30,,,,,SET-3
THU,2023.11.16,17:00,EASEMENT,WR,WRKJECDZAVGCAVPF6VQMWKS3Q6P2NT,&,30,,,,,SET-3
THU,2023.11.16,17:00,EASEMENT,WR,WRPJN64YSRCKDBTJ75KO76DWXKDWYW,,30,,,,,SET-3
THU,2023.11.16,17:10,EASEMENT,WR,WROAF7IU2V2ETFDLBYSGWUOLFCYVZN,,30,,,,,SET-3
THU,2023.11.16,17:30,EASEMENT,WR,WROAF7IU2V2ETFDLBYSGWUOLFCYVZN,,30,,,,,SET-3
THU,2023.11.16,17:32,EASEMENT,DD,DD3MECPU5RBUWICSLOWAILNVYQDBHD,,30,,,,,SET-3
THU,2023.11.16,17:34,EASEMENT,WR,WRKJECDZAVGCAVPF6VQMWKS3Q6P2NT,&,30,,,,,SET-3
THU,2023.11.16,17:34,EASEMENT,WR,WRPJN64YSRCKDBTJ75KO76DWXKDWYW,,30,,,,,SET-3
THU,2023.11.16,18:00,EASEMENT,WR,WROAF7IU2V2ETFDLBYSGWUOLFCYVZN,&,30,,,,,SET-3
THU,2023.11.16,18:00,EASEMENT,WR,WRKJECDZAVGCAVPF6VQMWKS3Q6P2NT,&,30,,,,,SET-3
THU,2023.11.16,18:00,EASEMENT,DD,DD3MECPU5RBUWICSLOWAILNVYQDBHD,,30,,,,,SET-3
THU,2023.11.16,21:12,EASEMENT,DD,DDXFCKKLWMPBJMLAABLE2Y2DNKSXOI,>,30,FOR LURCH,,,,SET-3
THU,2023.11.16,21:36,EASEMENT,DD,DDOZHJQCJRKJIPIGL5G7V4IQ3QIX47,>,30,FOR LURCH,,,,SET-3
THU,2023.11.16,22:59,EASEMENT,JO,JOYBET4ZMO4CVI6SVA4FX62ZN25U43IQFK7JCVFTJGJ25AC53S4UTG7NPWRD,+,60,[60 CHAR],,,,SET-3
THU,2023.11.16,23:04,EASEMENT,JO,JOYBET4ZMO4CVI6SVA4FX62ZN25U43IQFK7JCVFTJGJ25AC53S4UTG7NPWRD,+,60,[60 CHAR],,,,SET-3
THU,2023.11.16,23:13,EASEMENT,WR,WR7E5OLF52ZK6VXHOUOZFW4VTYA4ZV,,30,,,,,SET-3
THU,2023.11.16,23:30,EASEMENT,JO,JOYBET4ZMO4CVI6SVA4FX62ZN25U43IQFK7JCVFTJGJ25AC53S4UTG7NPWRD,+,60,[60 CHAR],,,,SET-3
FRI,2023.11.17,00:00,EASEMENT,JO,JOYBET,\,6,,,Used previous day's callsign.,,SET-3
FRI,2023.11.17,00:03,METHODIST,JO,JOYBET4ZMO4CVI6SVA4FX62ZN25U43IQFK7JCVFTJGJ25AC53S4UTG7NPWRD,+,60,[60 CHAR],,,,SET-3
FRI,2023.11.17,00:30,METHODIST,JO,JOYBET4ZMO4CVI6SVA4FX62ZN25U43IQFK7JCVFTJGJ25AC53S4UTG7NPWRD,+,60,[60 CHAR],,,,SET-3
FRI,2023.11.17,03:22,METHODIST,WR,WRPXA5ZTY2THLY4XEVJPXZWBRPV7X4,,30,,,,,SET-3
FRI,2023.11.17,15:06,METHODIST,DD,DD7O6TKIZU6QWDNPDZ62AEVVLCROWE,>,30,FOR TOPI,,,,SET-3
FRI,2023.11.17,15:26,METHODIST,DD,DDGOSYFCLV2KFQQGQK6P3XRTKM6V64,>,30,FOR TOPI,,,,SET-3
FRI,2023.11.17,15:31,METHODIST,DD,DDGOSYFCLV2KFQQGQK6P3XRTKM6V64,>,30,FOR TOPI,,,,SET-3
FRI,2023.11.17,18:35,METHODIST,WR,WRW6JLPWROHYHQVPTOXIZWJR6GPYE7,,30,,,,,SET-3
FRI,2023.11.17,18:38,METHODIST,WR,WR3RPJPP46OKIHZ3TLGJFUVJ4CEGAO,,30,,,,,SET-3
FRI,2023.11.17,19:00,METHODIST,WR,WR3RPJPP46OKIHZ3TLGJFUVJ4CEGAO,,30,,,,,SET-3
FRI,2023.11.17,19:03,METHODIST,WR,WRHLX7JOYJAMCTI3OHIDCQPD5LDRYA,,30,,,,,SET-3
FRI,2023.11.17,19:06,METHODIST,WR,WRW6JLPWROHYHQVPTOXIZWJR6GPYE7,,30,,,,,SET-3
FRI,2023.11.17,22:20,METHODIST,DD,DD2XAEVZKP7DJCNUGITC6KK2K7HJLA,>,30,FOR SYLVAN,,,,SET-3
FRI,2023.11.17,22:46,METHODIST,DD,DDRV76KDIATUIHPOYXKKLEBNFC7BRA,>,30,FOR SYLVAN,,,,SET-3
SAT,2023.11.18,14:12,AVAILABLE,WR,WRBF6FS22TRGHF3RC6ZDELJY7KJ5PR,,30,,,,,SET-3
SAT,2023.11.18,15:18,AVAILABLE,DD,DDHOG4ZDI3DPJMBE62564KKJUHLARP,>,30,FOR SYLVAN,,,,SET-3
SAT,2023.11.18,15:32,AVAILABLE,WR,WRDUNTZY3PTXVFWJW6VSYAE726AYTE,,30,,,,,SET-3
SAT,2023.11.18,15:46,AVAILABLE,DD,DDYQNXKI5NYNPME7K2PPNNIISE7WRL,,30,,,,,SET-3
SAT,2023.11.18,16:00,PROPAGATE,WR,WRDUNTZY3PTXVFWJW6VSYAE726AYTE,,30,,,,,SET-3
SAT,2023.11.18,16:30,PROPAGATE,WR,WRDUNTZY3PTXVFWJW6VSYAE726AYTE,,30,,,,,SET-3
SAT,2023.11.18,17:00,PROPAGATE,WR,WRDUNTZY3PTXVFWJW6VSYAE726AYTE,,30,,,,,SET-3
SAT,2023.11.18,17:30,PROPAGATE,WR,WRDUNTZY3PTXVFWJW6VSYAE726AYTE,,30,,,,,SET-3
SAT,2023.11.18,19:26,AVAILABLE,DD,DDLIYPBEPZCBWCVYCJEZUJN2NXZTME,>,30,FOR SYLVAN,,,,SET-3
SAT,2023.11.18,19:44,AVAILABLE,DD,DDM5IEYUNRYNSNKVAM4FOGZUU3UN6K,>,30,FOR SYLVAN,,,,SET-3
SAT,2023.11.18,21:34,AVAILABLE,JO,JOBHCZDIIWJ2G3W66B2D3YN3KTYP534E5P7LNNKLBCCCCWX3DPO26PO7ZQYYCGGJJJJ7D32SP4OBX4XFPFXEQEEEE6U5QRNWMNUQR6I6D6BNNNNA4DHY4E24YOC2M2DVVNNNN4O4URK7IXIPNLUQCUNMEJWIBNZB6T4RDXFWUUFN6JXGSATFNLC7QRUFSC6IIS,+,194,[194 CHAR],,,,SET-3
SAT,2023.11.18,21:47,AVAILABLE,WR,WRCAWOXSDDH4DS3EHVN4EYJ7IJKH3E,,30,,,,,SET-3
SAT,2023.11.18,22:02,AVAILABLE,DD,DDBXJNZNCHDOKQJSU3OUDJXNYF2MPIRP77,+,34,[34 CHAR],,,,SET-3
SAT,2023.11.18,22:10,KEY RING,WR,WRCAWOXSDDH4DS3EHVN4EYJ7IJKH3E,,30,,,,,SET-3
SAT,2023.11.18,22:16,AVAILABLE,DD,DDBWAJJFQFP2QTU6RWGLNO6ED63SPC,>,30,FOR SYLVAN,,,,SET-3
SAT,2023.11.18,22:40,KEY RING,WR,WRCAWOXSDDH4DS3EHVN4EYJ7IJKH3E,,30,,,,,SET-3
SAT,2023.11.18,23:02,AVAILABLE,DD,DDRU6D2BDDYOLVQCOI7UIVCRZ5OXJC,>,30,FOR SYLVAN,,,,SET-3
SAT,2023.11.18,23:40,KEY RING,WR,WRCAWOXSDDH4DS3EHVN4EYJ7IJKH3E,,30,,,KEY RING almost certainly did not broadcast at 23:10.,,SET-3
SUN,2023.11.19,03:16,BAG LUCK,WR,WREVGTIHQGTKOYCUUHJTKKFCWASKBV,,30,,,,,SET-3
SUN,2023.11.19,07:50,BAG LUCK,DD,DDO7WXOI4UTOQVG7FTLRI6TLZIVHXAPGHIAY2KB,+,39,[39 CHAR],,,,SET-3
SUN,2023.11.19,08:31,BAG LUCK,WR,WRQENBAIVSKWWBYAQSSDO66ILIZNRO,,30,,,,,SET-3
SUN,2023.11.19,08:36,BAG LUCK,WR,WRZVUDDW3FL3ICIBCEMBIULRN2LZ4D,,30,,,,,SET-3
SUN,2023.11.19,13:06,BAG LUCK,DD,DDDA76CF3TRRFE7OJ3CUEM6TUI5VDP,>,30,FOR CYCLOPEDIA,,,,SET-3
SUN,2023.11.19,13:26,BAG LUCK,DD,DDYRTATX75UZAQ2YGXXST5UPJLGB5K,>,30,FOR CYCLOPEDIA,,,,SET-3
SUN,2023.11.19,16:45,BAG LUCK,JO,JO6F4GOPLWPARKQNQHXBR7IRUJAPZI2OTQW4NUZAI3JSSL2RKDQZK3HKOMX6DCG2TQGCMZRVFONFYGI4ASWS476IB2EP6BBBBVUJ4R3N7EANGUCMCGUOOOOB4SAQ6IQQYYTOE22KT33335R5Y5CESX4P7L67Y6YCCCCWX3DONVPVN7ZQGW6WPJJJJ7D32P3TTS64XFTXAXPEEEE6UUGZYNPL,+,216,[216 CHAR],,,,SET-3
SUN,2023.11.19,16:58,BAG LUCK,DD,DD34ACIONYJBGKX72Q65KGXRTNGSLK,>,30,FOR CYCLOPEDIA,,,,SET-3
SUN,2023.11.19,17:16,BAG LUCK,DD,DDCREYUYWY3GOQFFUSF6XKKWF5TFTE,>,30,FOR CYCLOPEDIA,,,,SET-3
SUN,2023.11.19,17:56,BAG LUCK,WR,WRYPJ6YJLJSI3KPRD3KN72TDMIFOTR,,30,,,,,SET-3
SUN,2023.11.19,18:00,DIFFICULT,WR,WRYPJ6YJLJSI3KPRD3KN72TDMIFOTR,,30,,,,,SET-3
SUN,2023.11.19,18:30,DIFFICULT,WR,WRYPJ6YJLJSI3KPRD3KN72TDMIFOTR,,30,,,,,SET-3
SUN,2023.11.19,18:44,BAG LUCK,WR,WRJ22EQSCUKYVFLLSNMCPA2NEMXGKR,,30,,,,,SET-3
SUN,2023.11.19,19:00,DIFFICULT,WR,WRYPJ6YJLJSI3KPRD3KN72TDMIFOTR,,30,,,,,SET-3
SUN,2023.11.19,19:30,DIFFICULT,WR,WRYPJ6YJLJSI3KPRD3KN72TDMIFOTR,,30,,,,,SET-3
SUN,2023.11.19,19:36,BAG LUCK,WR,WRK7X7KT6FAAESFJOND67BPIZOKT6A,,30,,,,,SET-3
SUN,2023.11.19,19:38,ANTIQUITY,WR,WRK7X7KT6FAAESFJOND67BPIZOKT6A,*,30,,,Overlapped with 19:36 broadcast.,,SET-3
SUN,2023.11.19,19:50,ANTIQUITY,WR,WRK7X7KT6FAAESFJOND67BPIZOKT6A,,30,,,,,SET-3
SUN,2023.11.19,20:20,ANTIQUITY,WR,WRK7X7KT6FAAESFJOND67BPIZOKT6A,,30,,,,,SET-3
SUN,2023.11.19,20:36,BAG LUCK,DD,DDJXVPGU3JNP5ZKWW6HZITYPJVRZJ4,\,30,DISREGARDED (FOR CYCLOPEDIA),,,,SET-3
SUN,2023.11.19,20:38,BAG LUCK,DD,DDJXVPGU3JNP5ZKWW6HZITYPJVRZJ4,>,30,FOR CYCLOPEDIA,,,,SET-3
SUN,2023.11.19,20:50,ANTIQUITY,WR,WRK7X7KT6FAAESFJOND67BPIZOKT6A,,30,,,,,SET-3
SUN,2023.11.19,20:56,BAG LUCK,DD,DDLRKVRK2BNOGWXW32R7WC4ZSNBEXE,>,30,FOR CYCLOPEDIA,,,,SET-3
SUN,2023.11.19,21:09,BAG LUCK,WR,WRJ22EQSCUKYVFLLSNMCPA2NEMXGKR,*,30,,,"In context, it seems odd to repeat the 18:44 message. Weak signal on 11175; not audible on any other freq.",,SET-3
SUN,2023.11.19,21:11,BAG LUCK,WR,WRJ22EQSCUKYVFLLSNMCPA2NEMXGKR,*,30,,,"In context, it seems odd to repeat the 18:44 message. Weak signal on 11175; not audible on any other freq.",,SET-3
SUN,2023.11.19,21:13,BAG LUCK,WR,WRYPJ6YJLJSI3KPRD3KN72TDMIFOTR,*,30,,,"Incredibly weak signal on 11175 not audible on any other freq, not audible in EU.",,SET-3
SUN,2023.11.19,21:20,ANTIQUITY,WR,WRK7X7KT6FAAESFJOND67BPIZOKT6A,,30,,,,,SET-3
SUN,2023.11.19,21:46,BAG LUCK,WR,WREZ5QHST2KPPQMXZSDX4JV6JTOK24,,30,,,,,SET-3
SUN,2023.11.19,21:47,ANTIQUITY,WR,WREZ5QHST2KPPQMXZSDX4JV6JTOK24,*,30,,,Overlapped with 21:46 broadcast.,,SET-3
SUN,2023.11.19,21:50,ANTIQUITY,WR,WREZ5QHST2KPPQMXZSDX4JV6JTOK24,,30,,,,,SET-3
SUN,2023.11.19,22:20,ANTIQUITY,WR,WREZ5QHST2KPPQMXZSDX4JV6JTOK24,,30,,,,,SET-3
MON,2023.11.20,05:42,DRAFTBEER,WR,WR7TNCE4SPQRLFCTPI2SGUTIJEKP36,,30,,,,,SET-3
MON,2023.11.20,16:03,DRAFTBEER,DD,DD7ITJCCRRRYQQGVFD67ZQPWFT7B6L,>,30,FOR KELP 16,? (FOR),,,SET-3
MON,2023.11.20,16:10,DRAFTBEER,DD,DD7ITJCCRRRYQQGVFD67ZQPWFT7B6L,>,30,FOR KELP 16,? (FOR),,,SET-3
MON,2023.11.20,16:32,DRAFTBEER,WR,WRLOPUXJESOQIWGDKC4PCUBI3W7I2H,,30,,,,,SET-3
MON,2023.11.20,18:30,DRAFTBEER,DD,DDYYKNA7XGLNOXZVGVO7LYQ7TL3YTSMFD7,+,34,[34 CHAR],,,,SET-3
MON,2023.11.20,19:47,DRAFTBEER,H4,H47VYQFSR237RWEIVFOS5ZKUVLZKCPLZKCB7B,+,37,[37 CHAR],,,,SET-3
MON,2023.11.20,20:31,DRAFTBEER,H4,H47VYQFSR237RWEIVFOS5ZKUVLZKCPLZKCB7B,+,37,[37 CHAR],,,,SET-3
MON,2023.11.20,20:48,DRAFTBEER,WR,WR3IKSCFKAOAZBRXEI7GNZ4BB7Y345,,30,,,,,SET-3
MON,2023.11.20,21:00,DRAFTBEER,WR,WR3IKSCFKAOAZBRXEI7GNZ4BB7Y345,&,30,,,,,SET-3
MON,2023.11.20,21:00,DRAFTBEER,H4,H47VYQFSR237RWEIVFOS5ZKUVLZKCPLZKCB7B,+,37,[37 CHAR],,,,SET-3
MON,2023.11.20,21:30,DRAFTBEER,WR,WR3IKSCFKAOAZBRXEI7GNZ4BB7Y345,&,30,,,,,SET-3
MON,2023.11.20,21:30,DRAFTBEER,H4,H47VYQFSR237RWEIVFOS5ZKUVLZKCPLZKCB7B,+,37,[37 CHAR],,,,SET-3
MON,2023.11.20,21:38,DRAFTBEER,WR,WRZ6HBMLXTRBXWXUUH3SBTVYYX7BC6,,30,,,,,SET-3
MON,2023.11.20,21:42,DRAFTBEER,WR,WRJT5RBJBTUOUX4IF3QVIF5EJZK5HR,,30,,,,,SET-3
MON,2023.11.20,22:00,DRAFTBEER,WR,WRJT5RBJBTUOUX4IF3QVIF5EJZK5HR,&,30,,,,,SET-3
MON,2023.11.20,22:00,DRAFTBEER,WR,WRZ6HBMLXTRBXWXUUH3SBTVYYX7BC6,&,30,,,,,SET-3
MON,2023.11.20,22:00,DRAFTBEER,WR,WR3IKSCFKAOAZBRXEI7GNZ4BB7Y345,\,30,,,,,SET-3
TUE,2023.11.21,06:25,RHETORIC,WR,WRRO3OVKJYUZ2PBH7BLURPACZWQJHK,,30,,,,,SET-3
TUE,2023.11.21,06:28,RHETORIC,WR,WRACT7FWRKX2LC6YBU3XOBFBGYEFUB,,30,,,,,SET-3
TUE,2023.11.21,06:30,RHETORIC,JO,JOXQ2RMQBWUJ6FBP7A3TFBNN5GXJ5DLPDGSAWLEJCKBNZBAV4RDX6RURJ5PAJU,+,62,[62 CHAR],,,,SET-3
TUE,2023.11.21,06:36,RHETORIC,JO,JOXQ2RMQBWUJ6FBP7A3TFBNN5GXJ5DLPDGSAWLEJCKBNZBAV4RDX6RURJ5PAJU,+,62,[62 CHAR],,,,SET-3
TUE,2023.11.21,06:40,RHETORIC,WR,WRACT7FWRKX2LC6YBU3XOBFBGYEFUB,&,30,,,,,SET-3
TUE,2023.11.21,06:40,RHETORIC,WR,WRRO3OVKJYUZ2PBH7BLURPACZWQJHK,,30,,,,,SET-3
TUE,2023.11.21,07:33,RHETORIC,DD,DDO3GGP3RKQNHZEBIXPHBLUXQQIB6PZ4TP,+,34,[34 CHAR],,,,SET-3
TUE,2023.11.21,10:19,RHETORIC,JO,JOFPRVS6UKKXDYWWDSQFEA3WMPFNZ3XGSAJGNLC7NMUOAPZ22F3VYGWJ,+,56,[56 CHAR],,,,SET-3
TUE,2023.11.21,11:32,RHETORIC,WR,WRC5C7N43DIUL3NXB2HTNYSC7VQY2F,,30,,,,,SET-3
TUE,2023.11.21,14:28,RHETORIC,WR,WRKY3T6VJ3FJJZ3ZTLYLC77MRG6MA7,,30,,,,,SET-3
TUE,2023.11.21,16:17,RHETORIC,DD,DD4GTQ7B333DJTWN3NBSRAWOHHXFCG,,30,,,,,SET-3
TUE,2023.11.21,16:45,RHETORIC,DD,DDYZJSHLBKP5XX46MN7PTZPNWJ56X5,,30,,,,,SET-3
TUE,2023.11.21,17:21,RHETORIC,WR,WRUQ6CUDN3YJLZLKDLAJIFRJT2P7JS,,30,,,,,SET-3
TUE,2023.11.21,17:24,RHETORIC,WR,WRQW4ULVCGNXAVRDSBQJSJEGGZQA3N,,30,,,,,SET-3
TUE,2023.11.21,17:51,RHETORIC,WR,WRCCGK,\,6,,,,,SET-3
TUE,2023.11.21,17:52,RHETORIC,WR,WRCCGKASE3BKAVTA4RIUBEEE2NIHKT,,30,,,,,SET-3
TUE,2023.11.21,22:14,RHETORIC,DD,DD666AEYRX4FB44BUUWNWC26HLKN7G222W,+,34,[34 CHAR],,,,SET-3
TUE,2023.11.21,22:33,RHETORIC,DD,DD47AUJ223V5E6DVQ4F4F4F3STYNGTY5DAY,+,35,[35 CHAR],,,,SET-3
TUE,2023.11.21,22:47,RHETORIC,WR,WRLDLUIH3EZJVLR7C3UVBILXSOFWCL,,30,,,,,SET-3
WED,2023.11.22,05:38,CRITERIA,JO,JOGCWAOZL2HEDSRSOJXWEGTEIZYTBMXMMGBCCNBIKXXXXTYH4AFKAF7XQLF3OLGLLLLMZQE2PK4VPP34EWG4WNNNN363EQPSBSD67KS272C6666NS6PFXHRBI2E4WIZEV3333OWCG4AKAZ,+,142,[142 CHAR],,SOURCE: ~SIGINT~,,SET-3
WED,2023.11.22,06:09,CRITERIA,JO,JOG,\,3,,,,,SET-3
WED,2023.11.22,21:46,CRITERIA,WR,WRVRPNGTGXPRHFRU32LREBBTSLAD36,,30,,,,,SET-3
THU,2023.11.23,00:00,EQUALIZE,%,%,%,1,,,NO MESSAGES BROADCAST ON THIS DAY,,SET-3
FRI,2023.11.24,17:03,AUDITORY,DD,DDMNZFIET5BHELMXCQ3NHO5A4SBAVJ,>,30,FOR DOYLE 40,? (FOR),AE040E FLYING AS FEMUR 40,,SET-3
FRI,2023.11.24,17:32,AUDITORY,WR,WRJVBI6KGK4OZ2M2QD5CDAXAQLB2T7,,30,,,,,SET-3
FRI,2023.11.24,18:40,TABLELAND,WR,WRJVBI6KGK4OZ2M2QD5CDAXAQLB2T7,,30,,,,,SET-3
FRI,2023.11.24,19:10,TABLELAND,WR,WRJVBI6KGK4OZ2M2QD5CDAXAQLB2T7,,30,,,,,SET-3
FRI,2023.11.24,21:46,AUDITORY,WR,WR7DWH2JIG2XQZKSB5LQ4UHFAYBVH6,,30,,,,,SET-3
SAT,2023.11.25,00:02,WILD BUCK,WR,WRHMO6GJVQYN2SKYLWQ4EP3NXNW3F4,,30,,,,,SET-3
SAT,2023.11.25,00:20,RESEMBLE,WR,WRHMO6GJVQYN2SKYLWQ4EP3NXNW3F4,,30,,YES,,,SET-3
SAT,2023.11.25,00:50,RESEMBLE,WR,WRHMO6GJVQYN2SKYLWQ4EP3NXNW3F4,,30,,YES,,,SET-3
SAT,2023.11.25,01:20,RESEMBLE,WR,WRHMO6GJVQYN2SKYLWQ4EP3NXNW3F4,,30,,YES,,,SET-3
SAT,2023.11.25,01:50,RESEMBLE,WR,WRHMO6GJVQYN2SKYLWQ4EP3NXNW3F4,,30,,YES,,,SET-3
